Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
HDFC,W3,10-May-21,757.1,789.8,790.05,766.1,785,786.3,787.3,100800,79359750,161
HDFC,EQ,11-May-21,2531.35,2489.35,2502,2447.6,2460,2464.2,2468.83,3728419,9204828668,279026
HDFC,W3,11-May-21,786.3,745,770,745,770,765.75,759.1,49200,37347720,81
HDFC,EQ,12-May-21,2464.2,2448,2448,2407.5,2441,2438.7,2426.2,3168128,7686518857,210388
HDFC,W3,12-May-21,765.75,746.1,769.95,740.6,769.95,767.8,754.36,34200,25799280,57
HDFC,EQ,14-May-21,2438.7,2438.7,2443.95,2402.1,2422.7,2422,2420.55,2254726,5457669635,105488
HDFC,W3,14-May-21,767.8,757.5,766,742,745,745,751.21,49800,37410420,73
HDFC,EQ,17-May-21,2422,2454,2495,2435.5,2490,2486.45,2462.78,4452603,10965779087,181610
HDFC,W3,17-May-21,745,756.1,761,745,750,745.9,750.2,60600,45462000,93
HDFC,EQ,18-May-21,2486.45,2508,2527,2486.95,2499.95,2502.85,2504.55,2844233,7123526607,141868
HDFC,W3,18-May-21,745.9,778,778,760,765,765,765.7,40200,30781140,58
HDFC,EQ,19-May-21,2502.85,2498,2517,2453.75,2461.15,2459.85,2481.22,2031903,5041593870,106073
HDFC,W3,19-May-21,765,765.25,773,746,746,746,761.39,16200,12334590,27
HDFC,EQ,20-May-21,2459.85,2467,2488,2440.1,2448.4,2445,2462.3,2551577,6282745613,124959
HDFC,W3,20-May-21,746,746.05,754.75,743,747,747,748.95,14400,10784910,24
HDFC,EQ,21-May-21,2445,2472,2525.95,2457.15,2522.45,2518.05,2499.81,2711607,6778506596,145698
HDFC,W3,21-May-21,747,757,767.05,752,767.05,765.3,761.39,28800,21928080,47
HDFC,EQ,24-May-21,2518.05,2515,2558.8,2515,2531.7,2540.9,2545.15,2655396,6758373621,132449
HDFC,W3,24-May-21,765.3,774,788,766.55,780,783.3,778.14,24000,18675270,36
HDFC,EQ,25-May-21,2540.9,2562,2570.4,2523.5,2530,2530.5,2547.7,2641950,6730908331,120573
HDFC,W3,25-May-21,783.3,785.1,785.1,775,775,775,781.1,15000,11716440,23
HDFC,EQ,26-May-21,2530.5,2547,2575,2530.5,2574,2567.55,2554.28,1839397,4698340429,81682
HDFC,W3,26-May-21,775,777.85,789.95,777.85,785,784.65,785.07,11400,8949780,19
HDFC,EQ,27-May-21,2567.55,2580.35,2580.35,2488.05,2494.95,2508.85,2515.84,14119786,35523087530,201009
HDFC,W3,27-May-21,784.65,789.5,789.5,751.55,768,768.4,768.76,24600,18911550,41
HDFC,EQ,28-May-21,2508.85,2514.65,2549.85,2511,2543,2541.35,2536.15,2548032,6462179167,102349
HDFC,W3,28-May-21,768.4,780,784.75,770.15,776,776,778.18,6600,5136000,11
HDFC,EQ,31-May-21,2541.35,2527.55,2564.8,2502,2551,2552.85,2534.92,3221015,8165024990,115609
HDFC,W3,31-May-21,776,780,809.95,765.1,802,802,785.05,24600,19312230,40
HDFC,EQ,01-Jun-21,2552.85,2567,2610,2560.5,2580,2580.75,2586.75,3900226,10088926870,141862
HDFC,W3,01-Jun-21,802,822,827.9,800.1,813,810.65,816.39,25200,20573010,41
HDFC,EQ,02-Jun-21,2580.75,2570.75,2581.85,2531.1,2562.3,2562.15,2550.73,3551619,9059209246,124827
HDFC,W3,02-Jun-21,810.65,798.9,799.9,785.05,798.7,798.7,790.25,8400,6638130,14
HDFC,EQ,03-Jun-21,2562.15,2568,2603,2556.45,2578.3,2584,2578.13,3636647,9375744679,134160
HDFC,W3,03-Jun-21,798.7,818,826.45,800.05,810,807.7,814.04,15600,12699090,26
HDFC,EQ,04-Jun-21,2584,2588,2626,2584.05,2613,2619.05,2610.54,3593742,9381596632,134503
HDFC,W3,04-Jun-21,807.7,818,830,815,819,819.35,819.74,57000,46725090,90
HDFC,EQ,07-Jun-21,2619.05,2635,2635.4,2582,2586.8,2585.75,2592.95,2222082,5761739655,116810
HDFC,W3,07-Jun-21,819.35,801,805,800.1,800.1,800.1,802.58,5400,4333950,9
HDFC,EQ,08-Jun-21,2585.75,2586,2589.9,2550,2555,2554.5,2560.11,3046814,7800169051,163163
HDFC,W3,08-Jun-21,800.1,790.1,790.1,782.05,782.05,782.05,786.16,10200,8018820,17
HDFC,EQ,09-Jun-21,2554.5,2558,2579.25,2539.75,2546.05,2544.75,2557.86,2784864,7123291944,123342
HDFC,W3,09-Jun-21,782.05,794.95,797,780.05,780.05,780.1,786.1,9000,7074930,15
HDFC,EQ,10-Jun-21,2544.75,2554.75,2567.85,2535,2560.05,2561.9,2555.62,2116122,5408007139,78439
HDFC,W3,10-Jun-21,780.1,775,778,762,770.05,770.55,769.42,29400,22620930,48
HDFC,EQ,11-Jun-21,2561.9,2575,2594.3,2555,2560.25,2559.8,2573.12,2340867,6023333065,87518
HDFC,W3,11-Jun-21,770.55,787,792,777.05,777.05,777.05,784.91,8400,6593220,14
HDFC,EQ,14-Jun-21,2559.8,2559.8,2559.8,2512.65,2540.2,2539.2,2529.6,2125197,5375890246,77870
HDFC,W3,14-Jun-21,777.05,765,769.95,751.15,765,765,758.23,34800,26386530,57
HDFC,EQ,15-Jun-21,2539.2,2559.8,2559.8,2535.2,2543,2545.1,2545.46,1589974,4047209589,76925
HDFC,W3,15-Jun-21,765,776.75,776.75,762,765,765,765.82,7200,5513910,12
HDFC,EQ,16-Jun-21,2545.1,2535,2545,2515.7,2522.05,2521.45,2525.95,2290999,5786943796,80726
HDFC,W3,16-Jun-21,765,763,767.95,741,749,743.9,749.67,30000,22490160,44
HDFC,EQ,17-Jun-21,2521.45,2482.2,2506.95,2482.2,2487.75,2487.3,2492.37,2657850,6624333540,133470
HDFC,W3,17-Jun-21,743.9,735.9,742.9,710,718,716.55,723.5,45600,32991510,70
HDFC,EQ,18-Jun-21,2487.3,2511,2511,2453.05,2496,2488.1,2480.19,3082747,7645806220,142128
HDFC,W3,18-Jun-21,716.55,717.25,734.95,701,734.95,729.35,711.91,35400,25201470,59
HDFC,EQ,21-Jun-21,2488.1,2459,2524.2,2451,2517.5,2516.4,2494.17,1891651,4718095840,86379
HDFC,W3,21-Jun-21,729.35,720,746,720,739.95,742.65,730.07,12000,8760780,19
HDFC,EQ,22-Jun-21,2516.4,2546.8,2546.8,2514.7,2522.95,2522.9,2533.52,2604542,6598651626,103601
HDFC,W3,22-Jun-21,742.65,749,755.9,719.9,726,723.1,734.08,67800,49770840,110
HDFC,EQ,23-Jun-21,2522.9,2537,2537,2493,2498.8,2497.2,2507.36,2179551,5464912314,80552
HDFC,W3,23-Jun-21,723.1,749.8,749.8,700,714.7,711.55,713.07,105000,74872110,168
HDFC,EQ,24-Jun-21,2497.2,2514.9,2515,2485,2490.05,2487.4,2497.18,3257706,8135078686,102299
HDFC,W3,24-Jun-21,711.55,719,719,703.1,712,708.95,710.29,24000,17046840,40
HDFC,EQ,25-Jun-21,2487.4,2511,2515,2482,2506.65,2509.2,2497.76,1871813,4675348230,98859
HDFC,W3,25-Jun-21,708.95,722,737.8,706.05,732.3,735.05,723.05,16800,12147300,28
HDFC,EQ,28-Jun-21,2509.2,2515,2523.1,2491.2,2495,2494.95,2502.05,2140346,5355256643,100314
HDFC,W3,28-Jun-21,735.05,729.9,745,718,718,721.2,731.22,15600,11406960,26
HDFC,EQ,29-Jun-21,2494.95,2510,2510,2476.9,2500,2501.2,2494.31,2671608,6663807351,129762
HDFC,W3,29-Jun-21,721.2,737,737,710,728,728,722.24,48000,34667610,80
HDFC,EQ,30-Jun-21,2501.2,2503.15,2515,2472.2,2477.7,2475.25,2489.49,2798047,6965719410,124568
HDFC,W3,30-Jun-21,728,735,735,710.1,710.1,711.35,722.97,7800,5639160,13
HDFC,EQ,01-Jul-21,2475.25,2480,2491.35,2456,2464,2459.4,2466.84,2189447,5401021708,94623
HDFC,W3,01-Jul-21,711.35,710,712,702,702.65,705,706.23,42000,29661510,67
HDFC,EQ,02-Jul-21,2459.4,2463,2480,2445,2477,2475.7,2459.09,1951251,4798295050,82471
HDFC,W3,02-Jul-21,705,703.4,708.9,695.1,701.3,702.8,700.79,90000,63071430,143
HDFC,EQ,05-Jul-21,2475.7,2489.3,2496.8,2471.2,2496.7,2494.9,2486.08,1234739,3069659783,73485
HDFC,W3,05-Jul-21,702.8,705,705,695,699,699.25,701.37,49800,34928460,69
HDFC,EQ,06-Jul-21,2494.9,2492.6,2518.9,2490.2,2491.9,2496.4,2504.06,1428812,3577834566,100792
HDFC,W3,06-Jul-21,699.25,701,715,700,702,703.15,705.03,36600,25804110,58
HDFC,EQ,07-Jul-21,2496.4,2503.85,2545.8,2495.2,2532,2529.2,2524.52,2542003,6417343090,115521
HDFC,W3,07-Jul-21,703.15,709,730.05,706,720,720.9,717.85,38400,27565500,54
HDFC,EQ,08-Jul-21,2529.2,2535,2543.85,2508,2514,2512.05,2527.45,2683729,6783000003,97079
HDFC,W3,08-Jul-21,720.9,715,720,698,700,700.35,710.13,34800,24712440,55
HDFC,EQ,09-Jul-21,2512.05,2504.1,2509,2484.85,2499.65,2496.45,2495.92,1348273,3365183704,83362
HDFC,W3,09-Jul-21,700.35,695,712,693,693,696.8,700.31,15600,10924770,24
HDFC,EQ,12-Jul-21,2496.45,2503,2511,2452.2,2482.3,2476.95,2459.89,6818026,16771588574,93221
HDFC,W3,12-Jul-21,696.8,700,704.8,683.25,698.9,693.9,692.54,28200,19529580,46
HDFC,EQ,13-Jul-21,2476.95,2496,2549.95,2487.75,2542.1,2544.9,2529.71,3716936,9402765045,120447
HDFC,W3,13-Jul-21,693.9,709,730.05,704.1,728,729,719.26,36600,26325030,59
HDFC,EQ,14-Jul-21,2544.9,2544,2544.9,2516,2529.5,2531.1,2532.06,2725020,6899920707,108626
HDFC,W3,14-Jul-21,729,720,744,720,735,740.05,732.67,53400,39124500,86
HDFC,EQ,15-Jul-21,2531.1,2539,2555,2516,2540.9,2540.1,2537.56,3272479,8304115004,97346
HDFC,W3,15-Jul-21,740.05,725.2,751.9,725.2,735,732.65,740.61,42000,31105410,58
HDFC,EQ,16-Jul-21,2540.1,2548,2558,2531.5,2538,2536.9,2542.11,1568532,3987381360,88501
HDFC,W3,16-Jul-21,732.65,745,745.05,727,728,727.65,734.3,7200,5286960,12
HDFC,EQ,19-Jul-21,2536.9,2488,2497.7,2470.9,2482.5,2481.65,2483.38,2262325,5618202370,94500
HDFC,W3,19-Jul-21,727.65,700.05,708.9,695.25,698,698,700.9,55800,39110010,89
HDFC,BL,20-Jul-21,1814.2,2481.65,2481.65,2481.65,2481.65,2481.65,2481.65,172808,428848973.2,1
HDFC,EQ,20-Jul-21,2481.65,2470,2480.5,2450,2459,2458.75,2462.42,1731830,4264498995,112197
HDFC,W3,20-Jul-21,698,691.15,697,690,692,690.4,692.72,26400,18287820,44
HDFC,EQ,22-Jul-21,2458.75,2470.1,2493.05,2465.5,2487.55,2490.3,2482.11,1792789,4449905095,76941
HDFC,W3,22-Jul-21,690.4,705.5,709.7,691,696,695.4,697.93,28800,20100330,44
HDFC,EQ,23-Jul-21,2490.3,2497.8,2501.6,2470,2485.8,2482.5,2484.68,1275979,3170396149,65290
HDFC,W3,23-Jul-21,695.4,692,700,688,696.95,696.95,691.82,16800,11622630,28
HDFC,EQ,26-Jul-21,2482.5,2485,2485,2460,2467.8,2464.3,2467.43,1462225,3607935367,114366
HDFC,W3,26-Jul-21,696.95,690,690,684.95,685,684.95,687.61,15000,10314150,20
HDFC,BL,27-Jul-21,2481.65,2464.3,2464.3,2464.3,2464.3,2464.3,2464.3,165944,408935799.2,1
HDFC,EQ,27-Jul-21,2464.3,2470.9,2474,2430,2431.2,2433.95,2444.25,2680260,6551232149,137424
